expnum seeing efftime survey_speed comment
1441390 1.5460922718048096 155.35360717773438 0.19419200718402863 "Automatically flagged"
1441394 1.7170493602752686 134.7982635498047 0.16849783062934875 "Automatically flagged"
1441396 1.7413896322250366 86.34122467041016 0.155276820063591 "Automatically flagged"
1441397 1.5844099521636963 143.04278564453125 0.178803488612175 "Automatically flagged"
1441398 1.5199034214019775 150.49891662597656 0.1881236433982849 "Automatically flagged"
1441400 1.8551154136657715 96.909912109375 0.12113738805055618 "Automatically flagged"
1441401 1.8434321880340576 97.68497467041016 0.12210621684789658 "Automatically flagged"
1441402 1.9521467685699463 80.77437591552734 0.10096797347068787 "Automatically flagged"
1443175 2.047787666320801 0.6699508428573608 0.0013409561943262815 "Automatically flagged"
1444873 1.0405194759368896 136.32167053222656 0.17040209472179413 "Automatically flagged"
1444875 0.872100830078125 89.03208923339844 0.34883272647857666 "Automatically flagged"
1457847 2.103651523590088 111.54173278808594 0.2230834662914276 "Automatically flagged"
1458223 2.4331674575805664 46.22560501098633 0.05778200551867485 "Automatically flagged"
1458224 1.095837950706482 150.66539001464844 0.188331738114357 "Automatically flagged"
1458232 1.858081579208374 12.755205154418945 0.01594400592148304 "Automatically flagged"
1458234 2.513522148132324 64.4012451171875 0.08050155639648438 "Automatically flagged"
1463790 1.247497797012329 118.19471740722656 0.14774340391159058 "Automatically flagged"
1463791 1.1847060918807983 3.553886890411377 0.004442358389496803 "Automatically flagged"
1463792 1.2939667701721191 114.61091613769531 0.14326363801956177 "Automatically flagged"
1463793 1.280398964881897 157.0686798095703 0.19633585214614868 "Automatically flagged"
1463807 1.1475472450256348 155.7059326171875 0.1946324110031128 "Automatically flagged"
1463814 1.5589405298233032 27.568511962890625 0.0344606414437294 "Automatically flagged"
1464935 2.0895512104034424 183.73773193359375 0.2296721637248993 "Automatically flagged"
1464936 2.219332218170166 152.0998992919922 0.19012486934661865 "Automatically flagged"
1464937 2.560581684112549 1.8186674118041992 0.002273334190249443 "Automatically flagged"
1464938 2.626612663269043 0.05942212790250778 0.0001383816997986287 "Automatically flagged"
1464939 2.202138900756836 154.88490295410156 0.19360612332820892 "Automatically flagged"
1464940 2.028563976287842 172.33355712890625 0.21541695296764374 "Automatically flagged"
1464941 2.267937421798706 124.27161407470703 0.15533952414989471 "Automatically flagged"
1464942 2.25775146484375 146.7868194580078 0.1834835261106491 "Automatically flagged"
1464943 2.1727805137634277 162.97146606445312 0.20371432602405548 "Automatically flagged"
1464949 2.045238494873047 202.4427947998047 0.2530534863471985 "Automatically flagged"
1464950 2.1357581615448 184.33148193359375 0.23041434586048126 "Automatically flagged"
1464951 2.547318935394287 123.06585693359375 0.1538323163986206 "Automatically flagged"
1464952 2.4023921489715576 140.72544860839844 0.17590680718421936 "Automatically flagged"
1464953 2.0390243530273438 210.38088989257812 0.26297610998153687 "Automatically flagged"
1464959 2.356642723083496 147.3491973876953 0.18418650329113007 "Automatically flagged"
1465312 2.0236587524414062 205.83180236816406 0.2572897672653198 "Automatically flagged"
1465478 2.095280647277832 168.53468322753906 0.21066835522651672 "Automatically flagged"
1465479 2.046199083328247 174.90501403808594 0.21863126754760742 "Automatically flagged"
1465481 2.1031851768493652 165.73863220214844 0.20717328786849976 "Automatically flagged"
1465482 2.198223352432251 148.1854705810547 0.18523183465003967 "Automatically flagged"
1465483 2.3602724075317383 127.03502655029297 0.15879377722740173 "Automatically flagged"
1465484 2.3042025566101074 135.15086364746094 0.16893857717514038 "Automatically flagged"
1465486 2.0106711387634277 186.89515686035156 0.23361894488334656 "Automatically flagged"
1465491 2.1576485633850098 162.25479125976562 0.20281848311424255 "Automatically flagged"
1465492 2.5663959980010986 106.13521575927734 0.13266901671886444 "Automatically flagged"
1465493 2.102363109588623 167.16641235351562 0.20895801484584808 "Automatically flagged"
1474956 1.4617384672164917 140.1627655029297 0.17520345747470856 "Automatically flagged"
1474959 1.7580063343048096 152.5139923095703 0.19064249098300934 "Automatically flagged"
1475874 1.1350418329238892 55.44731140136719 0.143646702170372 "Automatically flagged"
1475875 2.413346290588379 68.74076843261719 0.08592597395181656 "Automatically flagged"
1475889 2.0756094455718994 213.57345581054688 0.2669668197631836 "Automatically flagged"
1475903 1.40895676612854 22.639732360839844 0.018549593165516853 "Automatically flagged"
1476515 0.9260475039482117 65.91617584228516 0.2785051167011261 "Automatically flagged"
